20201103 오전 8:45,101,258,빅데이터MSI시장심리 톱5 녹십자·대우조선해양·KB금융·효성·삼성SDI,시장심리 워스트5 S Oil·한미약품·동아에스티·두산·현대위아 서울 뉴시스 김제이 기자 3일 빅데이터 시장심리지수 MSI 가 가장 높은 톱5에 녹십자·대우조선해양·KB금융·효성·삼성SDI가 선정됐다.이는 뉴시스와 코스콤이 주요 상장기업 250곳에 대해 공동 분석해 산출해 낸 빅데이터 MSI hp m.newsis.com stock.html 모바일 전용 로 전 거래일 오후 4시부터 이날 오전 8시까지 데이터를 취합한 결과다.녹십자의 시장심리지수는 전 거래일보다 1단계 높은 매우 좋음 을 나타냈다. 관련 키워드로는 동기 백신 부문 수출 분기 보령제약 생산 진단키트 등이 뽑혔다.대우조선해양의 시장심리지수는 전 거래일에서 2단계 상승한 7단계로 집계됐다. 연관 키워드로는 한국테크놀로지 수주 대우조선해양건설 최대 이동통신사 흑자전환 누적 건설 등이 꼽혔다.KB금융의 시장심리지수는 7단계 매우 좋음 으로 전 거래일에서 3단계 올랐다. 온라인에서는 우리금융 취업박람회 사외이사 KB 구직자 온라인 고객 금융지주 등이 주로 검색됐다.효성의 MSI지수는 전 거래일과 같은 7단계를 나타냈다. 핵심 키워드로는 스판덱스 터키 증설 유럽 효성티앤씨 공장 수요 프리미엄 등이 선정됐다.삼성SDI의 MSI지수는 7단계 매우 좋음 으로 전 거래일에서 두 단계 상승했다. 주요 키워드로는 배터리 삼성SDI 대선 전기차 SK이노베이션 소재 유럽 투자자 등이 꼽혔다.시장심리가 낮은 워스트5 에는 호텔신라·S Oil·한미약품·동아에스티·두산·현대위아가 꼽혔다.S Oil의 시장심리지수는 전 거래일과 같은 1단계 매우 나쁨 을 기록했다. 관련 키워드로는 적자 흑자 SK이노베이션 정유사 석유화학 수요 에쓰오일 현대오일뱅크 등이 꼽혔다.한미약품의 시장심리지수는 1단계로 전 거래일과 같은 수준을 유지했다. 연관 키워드로는 기술 적용 내년 북경한미 개발 오락솔 신영증권 안국약품 등이 뽑혔다.동아에스티의 시장심리지수는 전 거래일에서 세 단계 내린 1단계를 나타냈다. 온라인에서는 기술수출 백신 독감 치료제 수수료 최대치 보령제약 만성질환 등이 주로 검색됐다.두산의 MSI지수는 1단계로 전 거래일 대비 한 단계 하락했다. 핵심 키워드로는 매각 펀드 매물 자금 티켓 두산건설 그룹 업계 등이 선정됐다.현대위아의 MSI지수는 전 거래일과 동일한 7단계 매우 나쁨 을 기록했다. 키워드로 노조 총수 쟁의행위 교섭 찬반 투표 현대차그룹 파업 등이 뽑혔다.MSI는 총 7단계로 나뉜다. 1단계 매우 나쁨 2단계 나쁨 3단계 약간 나쁨 4단계 보통 5단계 약간 좋음 6단계 좋음 7단계 매우 좋음 등으로 분류된다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=003&aid=0010163176
20201104 오후 1:37,101,258,‘나누다키친’ KB금융의 지원·협업 속에서 공유주방사업 확대한다,자사 주도의 공유주방 생태계 플랫폼 확대의 핵심 기술인 ‘공유주방 창업매칭 플랫폼’을 위한 인큐베이팅 사업화 및 상용화 단계의 협업 결과 안정적인 성장 기반 마련’나누다키친 KB금융그룹 3단계 상생협력 서울경제 ‘나누다키친’은 2018년 3월 자사 브랜드 런칭 이후 공유주방 공유점포 플랫폼 서비스를 운영 중인 스타트업이다. 나누다키친은 저녁에만 운영되는 상업공간을 점심 영업 희망 창업자와 공유하여 효율적인 운영을 돕는 플랫폼으로 기존 외식업 창업 비용의 1 10만으로 창업할 수 있도록 지원한다. 뿐만 아니라 AI 기반 프롭테크 기술을 바탕으로 공유주방 전용 상권분석 정보를 제공함으로써 창업 성공률을 높여주고 있다. 이와 함께 자체 레시피 통합 브랜딩 및 VMD 등 통합 솔루션을 제공해 많은 창업 경험 없이도 외식업 창업에 도전할 수 있는 pre 창업 영역을 개척하고 있다.특히 코로나19 팬더믹 이후 나누다키친의 효율적인 창업 형태와 아이템이 각광을 받고 있는 가운데 나누다키친은 올해 8월 기준으로 2 500건의 점포 등록 및 100건의 누적 창업매칭을 기록하며 외식업 창업 경기에 활력을 불어넣고 있다.나누다키친은 2018년 3월 자사의 시간제 공유주방 플랫폼 서비스 개시 이후로 국내 대기업 및 금융기관과의 적극적인 업무협약 및 제휴를 통해 자사 비즈니스를 성장시켜왔다. 특히 나누다키친은 2020년 6월 자사 주도의 공유주방 창업 생태계를 더욱 확대하기 위한 공유주방 창업매칭 플랫폼’을 런칭하기까지 KB금융그룹과의 협업을 통해 큰 도움을 얻을 수 있었다.나누다키친의 공유주방 창업매칭 플랫폼은 프롭테크 기술을 기반으로 창업주들이 점포 조건 및 상권 분석 정보를 확인하여 자신의 요구사항에 최적화된 공유주방 점포를 신속하게 찾을 수 있도록 한다. 나누다키친은 본 플랫폼을 핵심 원동력으로 삼아 배달전문 공유주방 업체의 공간을 포함한 점포공간을 보다 많은 창업주들과 연결시킬 계획이다.KB금융그룹은 스타트업 육성 프로그램을 통한 그룹 내 제휴 연계 및 사무공간 제공 보험 상품 제휴를 통해 나누다키친이 사회적 기업으로 안정적으로 성장할 수 있도록 지원해주고 있다.위대한상사의 KB금융그룹과의 긴밀한 상생협력을 인큐베이팅 사업화 및 상용화 단계로 나눠서 자세히 살펴보자.1단계. 인큐베이팅 단계에서의 전폭적 지원인큐베이팅 단계의 금융 컨설팅 및 효율적 업무공간 제공KB금융과 나누다키친의 예비창업주 인큐베이팅 협업을 통한 공유주방 창업생태계 활성화나누다키친은 19년 6월 KB금융그룹과 ‘외식산업 자영업자 상생 및 공유매장 창업 생태계 구축’을 위한 업무협약 MOU 을 발표하고 같은 해 9월 ‘KB스타터스’ 기업으로 선발되면서 자사 핵심 플랫폼의 인큐베이팅에 필요한 인프라 지원을 확보했다. 본 MOU를 통해 KB금융그룹은 ‘나누다키친’을 통해 창업한 자영업자에게 창업 절차 상권 분석 금융 경영 상담 유관기관 연계 컨설팅 등 공유 점포에 특화된 종합금융서비스를 제공하기로 하였다. 또한 나누다키친과 공동으로 창업주 인큐베이팅을 위한 콘텐츠 개발에 협력하기로 했다. 이를 통해 나누다키친은 창업주를 대상으로 한 매출 및 정산관리 맞춤 컨설팅 등의 창업지원 및 금융지원 서비스를 확대할 수 있었다.또한 나누다키친은 ‘KB스타터스’ 선발 기업으로서 현재 강남 신논현에 위치한 KB금융그룹의 핀테크랩인 ‘KB이노베이션허브’에 입주하고 있다. KB스타터스는 KB금융의 육성과 협업을 바탕으로 혁신 서비스 창출에 도전하는 기술 스타트업으로 CVC펀드를 통한 성장단계별 투자 등 KB금융그룹과 동반 성장할 수 있는 기회를 제공받는다. 2단계 사업화 단계의 인프라 및 계열사와의 협업 지원KB국민카드 데이터마케팅부의 데이터 지원을 통해 공유주방 매칭 플랫폼 상권분석 고도화19년 9월 나누다키친이 KB국민카드의 자체 스타트업 육성 프로그램인 ‘퓨처나인’ 3기로 선발되어 서비스 협업을 검토하게 됐으며 공유주방 창업매칭 플랫폼의 상용화를 촉진할 신뢰도 높은 데이터 지원을 받았다. 위대한상사는 KB국민카드 데이터오픈랩의 빅데이터를 활용하여 나누다키친의 상권분석 기능을 고도화했는데 그 결과 나누다키친 플랫폼의 핵심 기능인 점포 주변 및 소속 상권의 예상 매출 도출 적정 메뉴 추천 등의 상권분석 기능을 향상시킬 수 있었다. 이 밖에도 양사는 수익모델개발 청구 할인 마케팅 등을 추진하기도 했다.3단계. 서비스 상용화 단계에서의 상생KB금융 주요 계열사와 나누다키친의 협업으로 창업주 금융지원 강화공유주방 창업매칭 플랫폼 상용화 이후에도 나누다키친은 특정 시간대에만 매장을 운영하는 외식업 창업자에 대한 위험보장 방안이 필요하다는 인식 하에 KB손해보험과 함께 ‘공유주방 자영업자 전용 종합배상책임보험’을 출시했다. 이 보험은 양사가 협업을 통해 개발하였으며 나누다키친의 공유주방 사업자는 이 보험 상품을 통해 공유주방 운영 중 제3자에 대한 배상책임이 발생했을 경우 그에 대한 안정적인 보장 환경을 제공받을 수 있게 되었다.나누다키친 김유구 대표는 “KB금융그룹의 안정적인 스타트업 지원 프로그램은 공유주방 플랫폼 사업화와 확장에 큰 도움이 되고 있다. 우리가 KB의 지원 속에서 성장했듯 안전한 창업을 희망하는 예비창업자들에게 실질적인 힘이 되는 플랫폼 사업자로서 공유경제의 선순환을 실천해 나갈 계획이다”라고 포부를 밝혔다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=011&aid=0003820828
20201105 오후 5:25,101,258,사진KB금융 금융 부문 최우수 IR기업,머니투데이 김휘선 기자 5일 오후 서울 중구 더 플라자 호텔에서 열린 제18회 머니투데이 IR대상 에서 KB금융이 금융 부문 최우수 IR기업으로 선정된 가운데 박종면 머니투데이 대표이사 왼쪽 와 권봉중 IR부장이 기념촬영을 하고 있다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=008&aid=0004495670
20201110 오전 9:30,101,258,특징주 KB금융 호실적·배당 기대감에 3%대 상승,KB금융이 올해 3분기 호실적에 따른 배당 기대감에 강세를 보이고 있다.ⓒKB금융지주금융주가 최근 호실적·배당 기대감으로 주목받고 있는 가운데 KB금융이 강세다.10일 오전 9시 18분 현재 KB금융은 전장 대비 1300원 3.03% 오른 4만4250원에 거래되고 있다.KB금융의 올해 3분기 누적 연결순이익은 전년 동기 대비 3.6% 늘어난 2조99억원을 기록했다. 일회성 요인을 제외할 때 실질적으로 5% 이상 증가한 수치다. 올해 3분기 연결순이익은 전분기 대비 18.8% 늘어난 1조1666억원을 기록했다.김은갑 IBK투자증권 연구원은 “높은 이익증가율은 푸르덴셜생명 인수에 염가매수차익 1450억원의 영향이 컸지만 이를 제외해도 이익규모가 점차 확대되는 모습을 확인시켜 준 실적”이라며 “배당확대가 어려울 수도 있는 분위기를 감안해 주당배당금 DPS 이 2019년 수준에서 유지된다고 가정해도 배당수익률 전망치는 5.3%로 높다”고 분석했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=119&aid=0002442012
20201110 오전 8:06,101,258,빅데이터MSI시장심리 톱5 셀트리온·현대로템·카카오·SPC삼립·KB금융,시장심리 워스트5 GKL·한국항공우주·한국가스공사·현대그린푸드·LG디스플레이 서울 뉴시스 류병화 기자 10일 빅데이터 시장심리지수 MSI 가 가장 높은 톱5에 셀트리온·현대로템·카카오·SPC삼립·KB금융이 선정됐다.이는 뉴시스와 코스콤이 주요 상장기업 250곳에 대해 공동 분석해 산출해 낸 빅데이터 MSI hp m.newsis.com stock.html 모바일 전용 로 전 거래일 오후 4시부터 이날 오전 8시까지 데이터를 취합한 결과다.셀트리온 시장심리지수는 전 거래일과 같은 7단계 매우 좋음 을 나타냈다. 관련 키워드로는 치료제 바이오시밀러 램시마 백신 진단키트 개발 화이자 점유율 테바 공급 임상 등이 뽑혔다.현대로템 시장심리지수는 전 거래일과 같은 7단계로 집계됐다. 연관 키워드로는 설비 운반 생산 자동차 공장 수주 포드 경험 프레스 미국공장 차체 포드사 등이 꼽혔다.카카오 시장심리지수는 7단계 매우 좋음 으로 전 거래일과 동일했다. 온라인에서는 서비스 고객 상품 호빵 카카오페이 대출 SPC삼립 변경 이용 최대 한도 등이 주로 검색됐다.SPC삼립 MSI지수는 전 거래일과 같은 7단계를 나타냈다. 핵심 키워드로는 호빵 삼립호빵 플리스 상품 협업 쿠션 온라인 하이드아웃 인기 등이 선정됐다.KB금융 MSI지수는 7단계 매우 좋음 으로 전 거래일 대비 5단계 올랐다. 주요 키워드로는 경제 트럼프 세계경제연구원 KB금융그룹 금융 지속 서밋 복원력 가구 세계 가능 등이 꼽혔다.시장심리가 낮은 워스트5 에는 GKL·한국항공우주·한국가스공사·현대그린푸드·LG디스플레이가 꼽혔다. GKL 시장심리지수는 전 거래일 대비 3단계 내린 1단계 매우 나쁨 을 기록했다. 관련 키워드로는 적자 영업손실 동기 잠정 예정 전환 연결 GKL사회공헌재단 카지노 힐링 등이 꼽혔다.한국항공우주 시장심리지수는 1단계로 전 거래일보다 3단계 하락했다. 연관 키워드로는 상한가 리모델링 힐스테이트 트리풀시티 단지 현대건설기계 갑천 마감 등이 뽑혔다. 한국가스공사 시장심리지수는 전 거래일과 같은 1단계를 나타냈다. 온라인에서는 의무후송전용헬기 한국항공우주산업 육군 최종호기 인도 국산 양산 동기 후송 수송 납품 등이 주로 검색됐다.현대그린푸드 MSI지수는 1단계로 전 거래일 대비 3단계 하락했다. 핵심 키워드로는 상무 그룹 승진 현대홈쇼핑 전무 에버다임 동기 당기 현대 현대백화점그룹 환경 정기 임원인사 등이 선정됐다.LG디스플레이 MSI지수는 전 거래일 대비 2단계 하락한 1단계 매우 나쁨 을 기록했다. 키워드로 상품 스팩 후기 대선 채용 연말 LG그룹 예측 등이 뽑혔다.MSI는 총 7단계로 나뉜다. 1단계 매우 나쁨 2단계 나쁨 3단계 약간 나쁨 4단계 보통 5단계 약간 좋음 6단계 좋음 7단계 매우 좋음 등으로 분류된다.MSI 레벨이 가장 낮은 수준인 1단계에서 가장 높은 수준인 7단계 쪽으로 바뀌면 해당 종목에 대해 온라인상에서의 반응이 부정에서 긍정으로 바뀌고 있다는 뜻으로 풀이할 수 있다.※ 빅데이터MSI는 투자 참고용이며 투자 결과에 책임을 지지 않습니다. 주식시장에서는 다양한 국내외 변수가 존재하기 때문에 한 지표로만 판단하면 뜻하지 않은 결과를 초래할 수 있습니다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=003&aid=0010175902
20201114 오전 7:31,101,258,여의도TMI희비 엇갈린 KB금융 계열사 두 수장,같은 날 다른 용무로 금감원 방문한 허인 행장·박정림 사장 3연임 확정 지은 허인 vs 라임 사태 유탄 맞은 박정림여의도 증권가는 돈 벌기 위한 정보 싸움이 치열한 곳입니다. 하루에도 수많은 쪽지와 지라시가 도는 그야말로 정보의 홍수인 곳입니다. 너무 정보가 많아서 굳이 알고 싶지 않거나 달갑지 않은 내용까지 알게 되는 TMI Too Much Information 라는 신조어도 있는데요. TMI일 수도 있지만 돈이 될 수도 있는 정보 여의도 TMI 로 풀어봅니다. 이데일리 유현욱 기자 라임 사태에 연루된 증권사 3곳에 대한 첫 제재심의위원회가 열리던 지난달 29일 서울 영등포구 여의도동 금융감독원 본원 1층 로비. 오후 1시35분쯤 유난히 큰 키가 인상적인 한 남성이 유유히 취재진 사이를 지나 건물 밖으로 향했습니다. 운집해있던 십여 명의 기자들을 되돌아보며 왠지 깊은 생각에 빠진 듯하던 이 남성이 입은 정장 윗도리 한 깃에는 노르스름한 ‘KB’ 배지가 빛을 발하고 있었습니다.장신의 주인공은 바로 허인 KB국민은행장입니다. 예상치 못한 허 행장의 등장에 그를 알아보는 취재진은 전혀 없었습니다. 그는 오전 11시부터 오후 1시30분까지 열린 금융감독자문위원회 은행분과위원회에 참석한 후 다음 일정을 위해 대기 중이던 차를 타러 나서던 길이었습니다. 지난 5월 자문위가 킥오프한 이후 코로나19로 차일피일 미뤄지던 분과위가 공교롭게 이날 사실상 첫 회의를 가졌는데요.민간에서는 허 행장과 한 금융지주 회장이 분과위원으로 위촉됐습니다. 국내를 대표하는 ‘리딩뱅크’의 수장인 만큼 금감원 역시 그를 환대했다죠. 은행 담당 부원장 부원장보 국·실장들이 총출동한 것으로 전해졌습니다. 점심을 전후해 회의가 이어진 것을 보면 모르긴 몰라도 오찬을 겸한 편한 자리로 추정됩니다. 마침 허 행장의 연임 소식이 나오던 터라 이를 두고 덕담도 주고받았을 것으로 예상됩니다.지난해 7월21일 경기 김포시 장기동에서 열린 ‘KB 통합 IT센터’ 준공식에 박정림 왼쪽부터 KB증권 사장 허인 KB국민은행장 윤종규 KB금융지주 회장이 참석해 테이프를 자르고 있다. 사진 국민은행 그런데도 허 행장의 뒷모습이 마냥 즐거워 보이지 않았던 이유는 따로 있습니다. 같은 날 밤늦은 시각 KB인들이 다시 금감원에 모습을 드러냈습니다. 이들 한가운데는 박정림 KB증권 사장이 있었습니다. 자신에 대한 징계수위를 논의하는 제재심에 출석하기 위해서였습니다. 앞서 잡힌 신한금융투자 대신증권을 상대로 한 대심 절차가 지연되면서 박 사장은 별 소득 없이 발길을 되돌려야 했다죠. 그리고는 이달 5일과 10일 두 차례 더 금감원에 불려나온 끝에 ‘문책경고장’을 받아들었습니다. 애초 알려진 원안 ‘직무정지’보다 한 단계 경감된 수준이나 여전히 3년간 금융회사 임원 선임이 제한되는 중징계였습니다.지난 2017년 11월과 2019년 1월 각각 KB금융 핵심계열사인 은행과 증권사의 지휘봉을 잡은 두 사람입니다. 나란히 지주 내 디지털혁신부문장 허인 자본시장부문장 박정림 을 겸직하면서 ‘윤종규 현 KB금융 회장 키즈’로서 차기 대권을 놓고 선의의 경쟁을 하던 사이기도 합니다.그러나 이날을 기점으로 두 사람의 위상 향후 행보는 달라질 수밖에 없게 됐습니다. 주요 시중은행 중 나 홀로 파생결합펀드 DLF 사태를 비켜간 허 행장은 주가를 높이며 지난 12일 3연임까지 확정 지었습니다. 반면 박 사장은 라임 사태로 인한 유탄을 정면으로 맞으면서 연임을 기약할 수 없는 처지입니다.앞으로 남은 증권선물위원회 금융위원회에서 추가 감경을 노려본다지만 쉽지 않으리라는 관측이 우세합니다. 금감원 검사부서 의견보다 두 계단이나 낮은 제재가 내려진 전례는 찾아보기 어렵다죠. 국내 증권사 첫 여성 최고경영자 CEO 등 불가능할 것 같던 미래를 현실로 바꿔온 ‘여장부’ 박 사장. 하루빨리 명예를 회복하고 금의환향하는 날이 오기를 바라봅니다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=018&aid=0004785676
20201116 오후 4:58,101,258,KB금융 ‘MA DNA’… 비은행 강화로 저금리 파고 넘는다 포춘클럽 라운지,KB금융푸르덴셜생명 인수 효과증권분야 수수료 이익 확대 등3분기 누적 비은행 이익비중 40%위원회 신설 그룹 ESG경영도 속도 KB금융이 인수·합병 M A 의 강자임을 재입증했다. 올해 푸르덴셜생명의 인수 후 염가매수차익 1450억원에 힘입어 3·4분기 순이익 1조1666억원을 기록했다. 이는 컨센서스 시장추정치 인 9794억 9901억원을 크게 상회한 수준이다. KB금융은 2014년 LIG손해보험 현 KB손해보험 을 성공적으로 인수 비은행 부문을 대폭 늘려왔다. 푸르덴셜생명 인수는 저금리 파고를 넘는 비은행 분야 M A DNA 의 발동으로 보는 것이 보편적인 업계 시각이다. 비은행부문 수익비중 40% 넘어서 16일 IBK투자증권과 금융투자업계에 따르면 지난 3·4분기 KB금융그룹의 비은행부분의 수익성이 큰 폭으로 개선됐다. KB증권의 3·4분기 순이익은 2097억원으로 지난 2·4분기 1502억원에 비해 40% 가까이 급증했다. 이는 고객수탁고 증가와 해외 부동산 매각이익 420억원이 반영된데 따른 것이다. 또 판매한도 규제영향 등으로 상반기 부진했던 신탁이익이 주가연계증권 ELS 판매실적과 조기상환 증가로 개선된 것도 긍정적인 영향을 준 것으로 분석된다. 지난 8월 인수가 마무리 된 푸르덴셜생명은 9월까지 2420억원의 당기순이익을 기록했다. 이에 따라 지난 연말 30.8%이던 KB금융그룹의 비은행 부문 이익 비중은 올해 3·4분기 누적을 기준으로 40.3%로 확대됐다. IBK투자증권에 따르면 KB금융의 비이자이익은 2018년 1조9550억원 2019년 2조2350억원에 이어 올해 2조6890억원으로 늘어날 것으로 예상됐다. 내년에는 2조9810억원 우상향한다는 관측이다. 김은갑 IBK투자증권 연구원은 KB증권의 수수료이익이 크게 증가하면서 그룹 수수료이익 증가에 기여도가 커지고 있다 며 비은행 자회사 실적이 개선됐고 푸르덴셜생명 캄보디아 프라삭 인수효과가 반영되는 중 이라고 평가했다. 서영수 키움증권 연구원은 적절한 M A를 통해 비은행 분야를 강화했다. 증권 카드 보험 등에서 양호한 실적을 기록함으로써 은행 실적 감소를 상쇄했다 며 증시 호조로 실적 개선 추세가 가장 큰 증권사의 비중이 대형금융그룹 가운데 가장 높은 점이 경쟁사 대비 양호한 실적을 달성하는 결정적인 요인이다. 4·4분기부터 푸르덴셜생명 이익이 본격 반영 향후 실적에 긍정적인 영향을 미칠 것 이라고 내다봤다. L.E.A.D 2020 로 시장 선도 이같은 성과 호조에 증권사들은 KB금융의 목표주가를 높이고 있다. IBK투자증권은 KB금융의 목표주가를 지난 7월 5만3000원에서 10월 5만7000원으로 올려잡았다. 키움증권은 같은 기간 5만7000원에서 6만4000원으로 상향했고 신한금융투자는 지난 10월 7일 5만1000원에서 10월 23일 5만6000원으로 5000원 높게 잡았다. 김수현 신한금융투자 연구위원은 바젤 III 조기 도입을 반영한 보통주 자본비율은 13.08%다. 이는 글로벌 유수 은행과 비교해서도 최고 수준 이라며 높은 자본 적정성과 실적 개선을 감안하면 배당 관련 리스크가 주가에 과도하게 반영 된 것으로 보인다. 신한금융투자가 예상하는 KB금융의 연말 배당 수익률은 5.3% 이상 이라고 말했다. 올해 전략방향 키워드인 L.E.A.D 2020 도 KB금융을 이끄는 힘이다. 그룹 핵심경쟁력 강화 Level up the core 사업영역 확장 Expasnsion of the territory 역동적이고 창의적인 KB 구현 Active Creative KB 고객중심 디지털 혁신 Digital Innovation 이 골자다. KB금융지주 관계자는 KB금융의 푸르덴셜생명 인수 KB국민은행의 캄보디아 프라삭 지분 70% 인수는 경영전략 중 사업영역 확장 성과를 낸 사례 라면서 KB금융은 지주 이사회 내 ESG위원회 를 신설 그룹 전체적으로 ESG경영 문화 확산에 박차를 가하고 있다 고 말했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=014&aid=0004529630
20201117 오후 5:47,101,258,우리사주 추천 KB금융 사외이사…국민연금 주주가치 불확실 반대,국민연금이 오는 20일 예정된 KB금융지주 임시주주총회에서 KB금융지주 우리사주조합이 추천한 2명의 사외이사 후보 선임에 반대표를 행사하기로 했다. 국민연금기금 수탁자책임 전문위원회는 17일 제18차 위원회 를 열고 KB금융지주 임시주주총회에 상정된 이사 선임 4건 승인에 대한 의결권 행사 방향을 심의했다고 밝혔다.위원회는 이날 윤종규 KB금융그룹 회장 사내이사 선임안 제1호 과 허인 KB국민은행장 기타비상무이사 선임안 제2호 에는 찬성하기로 했다. 위원회 측은 KB금융지주 이사회의 KB증권에 대한 감시·감독 의무소홀 우려는 있으나 금융위원회 등 국가기관의 1차 판단이 이루어지지 않은 점 등을 고려해 찬성하기로 했다 고 설명했다. 현재 KB금융지주의 자회사 KB증권 등 라임자산운용 부실펀드 판매사와 그 임직원에 대한 금융감독원 제재심의위원회가 진행되고 있는 상황이다.반면 위원회는 우리사주조합에서 추천한 윤순진 서울대 환경대학원 교수 류영재 서스틴베스트 대표 등 2명의 사외이사 선임안 제3·4호 에는 반대하기로 결정했다. 두 사외이사 선임이 장기적인 주주가치 증대에 기여할 수 있는지 불확실하므로 반대한다는 설명이다.두 사람은 KB금융지주 우리사주조합이 환경·사회·지배구조 ESG 전문가라며 주주 제안을 통해 사외이사 후보로 추천한 인사들이다. KB금융지주 우리사주조합은 지난 9일 지난달 16일부터 이달 6일까지 161만6118주 약 676억원 의 우리사주를 장중 매입해 지분을 기존 1.34%에서 1.73%로 늘렸다 며 이번 임시 주주총회에서의 표 대결 을 예고한 바 있다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=009&aid=0004697694
20201117 오후 5:00,101,258,마켓인사이트국민연금 우리사주 추천 KB금융지주 사외이사 선임안 반대하기로,≪이 기사는 11월17일 14 28 자본시장의 혜안 ‘마켓인사이트’에 게재된 기사입니다≫국민연금 기금운용본부 전경. 황정환 기자 jung hankyung.com국민연금이 오는 20일 열릴 KB금융지주 임시주주총회에서 윤순진 서울대 환경대학원 교수와 류영재 서스틴베스트 대표의 이사선임 선임 안건에 반대하기로 결정했다.국민연금 수탁자책임 전문위원회는 17일 18차 위원회를 개최해 이 같은 내용을 담은 의결권행사 방향을 심의·의결했다고 밝혔다. 이번 심의는 국민연금기금운용지침에 따라 기금운용본부가 수탁자책임 전문위원회에 의결권행사방향 결정을 요청하면서 이뤄졌다.KB금융지주는 임시주총을 통해 윤종규 회장을 사내이사 허인 KB은행장을 기타비상무이사로 윤순진 서울대 환경대학원 교수와 류영재 서스틴베스트 대표를 사외이사로 선임하는 안건을 의결할 계획이었다. 윤 교수와 류 대표는 지난 9월 29일 KB금융지주 우리사주조합이 환경·사회·지배구조 ESG 전문가 라며 지난 9월 29일 주주 제안을 통해 사외이사 후보로 추천한 인사들이다.이와 관련해 수탁위는 윤 회장과 허 행장의 안건에는 찬성표를 윤 교수와 류 대표의 안건에는 반대하기로 했다. 두 명의 사외이사 선임건에 대해 수탁위는 장기적 주주가치 증대에 기여할 수 있는 지 불확실하다 며 반대 이유를 밝혔다.찬성표를 던진 사내이사 선임건에 대해선 라임자산운용 사모펀드 대규모 환매 중단 사태 관련 KB금융지주 이사회의 KB증권에 대한 감시·감독 의무소홀 우려는 있으나 금융위원회 등 국가기관의 1차 판단이 이뤄지지 않은 점 등을 고려해 찬성하기로 했다 고 밝혔다.윤 교수와 류 대표의 사외이사 선임안은 앞서 글로벌 의결권 자문사인 ISS와 글래스루이스 국내 최대 의결권 자문사인 한국기업지배구조원 KCGS 도 반대 의견을 낸 바 있다. 주주 제안에 따른 사외이사 선임은 현재 회사에 큰 문제가 있거나 이사회가 주주 이익에 반하는 정책을 취했을 때 정당성을 갖는데 현재 회사나 이사회가 그렇다고 볼 근거가 전혀 없다는 것이 이들의 공통된 견해다.주요 의결권 자문사에 이어 국민연금이 반대표를 던지면서 우리사주조합의 주주제안은 부결로 끝날 가능성이 높아졌다. 국민연금은 KB금융 지분 9.97%를 보유한 최대 주주다. JP모건이 2대 주주 6.4% 로 65% 이상의 지분은 외국인이 보유하고 있다. KB금융의 우리사주조합 지분율은 지난 6월말 기준 1.22%다. 외국인 및 기관은 대부분 의결권 자문사의 의견을 따른다는 점을 감안하면 안건이 통과될 가능성은 낮다는 분석이 지배적이다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=015&aid=0004451306
20201117 오후 2:26,101,258,국민연금 KB금융 윤종규·허인 찬성…우리사주 선임안 반대표,우리사주 제안 윤순진·류영재 사외이사 선임 반대 서울 뉴시스 류병화 기자 국민연금이 윤종규 KB금융지주 회장과 허인 KB국민은행장의 KB금융 사내이사 선임 안건에 대해 찬성 의결권을 행사하기로 했다. 우리사주조합이 제안한 사외이사 선임안에는 반대표를 던진다. 국민연금기금 수탁자책임 전문위원회 수탁위 는 17일 제18차 위원회를 개최해 오는 20일 열리는 KB금융지주 임시 주주총회 안건의 의결권 행사 방향을 심의하고 이같이 밝혔다.수탁위는 KB금융지주의 이사 선임 4건 승인과 관련해 윤종규 KB금융지주 회장 허인 KB국민은행장의 사내이사 선임 안건에 찬성하고 윤순진 서울대 환경대학원 교수 류영재 서스틴베스트 대표이사의 사외이사 선임 안건에 반대하기로 결정했다.KB금융지주 이사회의 KB증권에 대한 감시 감독 의무 소홀 우려가 있으나 금융위원회 등 국가기관의 1차 판단이 이뤄지지 않은 점 등을 고려해 찬성으로 기울었다. 다만 수탁위에서는 일부 위원들의 이견이 제시됐다.우리사주조합 안건에 대해서는 장기적인 주주가치 증대에 기여할 수 있는지 불확실해 반대표를 행사했다. 일부 위원들의 이견이 제시되기도 했다.이번 심의는 국민연금기금 운용지침에 따라 기금운용본부가 수탁자책임 전문위원회에 의결권 행사 방향 결정을 요청해 이뤄졌다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=003&aid=0010190053
