20201104 오전 8:34,101,258,GS리테일 편의점 성장 기대…목표주가 4만원 제시SK,이데일리 유현욱 기자 SK증권은 4일 GS리테일 007070 에 대해 ‘편의점이 내년에 서서히 성장세를 회복할 것으로 기대된다’며 커버리지 기업분석 를 개시하고 투자의견 ‘매수’ BUY 와 목표주가 ‘4만원’을 각각 제시했다. 현재주가 지난 3일 종가 기준 는 3만2900원으로 상승여력은 21.58%가량이다. 시가총액은 약 2조5330억원이다. 주요주주는 GS 외1 65.78% 국민연금공단 5.02% 등이다.딜리버리히어로가 운영 중인 배달의민족은 지난해 11월 생수 라면 과자 간편조리식 HMR 등을 30분 안에 배달해주는 B 마트 서비스를 시작했다. 기업 결합을 추진 중인 딜리버리히어로의 요기요도 지난 9월부터 요마트 형태로 퀵커머스 서비스를 선보였다. 이들의 서비스는 도심 곳곳에 소규모로 물류창고를 설치하고 인근 지역에 배달하는 서비스가 기본 골자다.1인 가구 증가로 편의점이 구조적인 수혜를 봤던 지난 역사를 퀵커머스 업체들이 똑같이 받는 것으로 판단된다. 이 중 요기요는 동사를 포함한 편의점들을 요기요에 입점시키려다가 직접 요마트를 운영하게 되면서 입점한 편의점들과 ‘카니발라이제이션 기업의 신제품이 주력제품의 시장을 잠식하는 현상 ’이 발생하고 있는 것으로 파악된다.유승우 SK증권 연구원은 “아직 퀵커머스로 인한 편의점의 대규모 피해는 가시화되지 않았으나 전통 유통 채널 중 이커머스와의 경쟁에서 자유로운 채널로 손꼽히던 편의점에 대해 점진적으로 다른 시각이 필요할 것”이라고 설명했다.GS리테일의 내년 실적은 매출액 9조1230억원 영업이익 2810억원을 기록해 올해보다 각각 22% 6.7% 성장할 것으로 추정된다. 유 연구원은 “내년에는 신종 코로나바이러스 감염증 코로나19 으로 인한 유동 인구 감소 영향을 받았던 편의점의 성장세가 점진적으로 빨라질 것”이라며 “동시에 그랜드 인터컨티넨탈 리노베이션이 종료되고 12월 재개방을 하는 만큼 4분기부터는 호텔 실적 개선이 기대된다”고 말했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=018&aid=0004776760
20201104 오전 8:14,101,258,클릭 e종목 GS리테일 퀵커머스와 경쟁…구조적변화 살펴야,SK증권 보고서목표주가 4만원 아시아경제 이민지 기자 SK증권은 4일 GS리테일에 대한 커버리지를 개시하고 투자의견 매수와 목표주가 4만원을 제시했다. 내년 편의점 시장의 성장이 예상되지만 퀵커머스와 상권 경쟁이 나타나고 있는 만큼 구조적인 변화를 지켜봐야 한다고 전망했다.배달의민족은 지난해 11월 생수 라면 과자 HMR 등을 30분 안에 배달해주는 B 마트 서비스를 시작했다. 기업 결합을 추진 중인 딜리버리히어로의 요기요도 지난 9월부터 요마트 형태로 퀵커머스 서비스를 선보였다. 이들의 서비스는 도심 곳곳에 소규모로 물류창고를 설치하고 인근 지역에 배달하는 서비스가 기본 골자다.1인 가구 증가로 편의점이 구조적인 수혜를 봤던 지난 역사를 퀵커머스 업체들이 똑같이 받는 것으로 판단된다. 요기요는 동사를 포함한 편의점들을 요기요에 입점시키려다가 직접 요마트를 운영하게 되면서 입점한 편의점들과 카니발라이제이션 기업의 신제품이 주력제품의 시장을 잠식하는 것 이 발생하고 있는 것으로 파악된다.유승우 SK증권 연구원은 “아직 퀵커머스로 인한 편의점의 대규모 피해는 가시화되지 않았으나 전통 유통 채널 중 이커머스와의 경쟁에서 자유로운 채널로 손꼽히던 편의점에 대해 점진적으로 다른 시각이 필요할 것”이라고 설명했다.GS리테일의 내년 실적은 매출액 9조1230억원. 영업이익 2810억원을 기록해 올해보다 각각 22% 6.7% 성장할 것으로 추정된다. 유승우 연구원은 “내년에는 신종 코로나바이러스감염증 코로나19 으로 인한 유동 인구 감소 영향을 받았던 편의점의 성장세가 빨라질 것”이라며 “동시에 그랜드 인터컨티넨탈 리노베이션이 종료되고 12월 재개방을 하는 만큼 4분기부터는 호텔 실적 개선이 기대된다”고 말했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=277&aid=0004785217
20201110 오후 5:19,101,258,공시GS리테일 GS홈쇼핑 흡수합병..보유 역량 통합,파이낸셜뉴스 GS리테일은 GS홈쇼핑을 흡수합병한다고 10일 공시했다. GS리테일은 디지털 기술 진화 소비형태 변화 등 급변하는 경영환경 속에서 국내 최대의 오프라인 플랫폼을 보유한 GS리테일과 디지털 판매 채널을 확보하고 있는 GS홈쇼핑과의 합병을 통해 양사의 보유 역량을 통합함으로써 시너지를 창출해 궁극적으로 기업가치 및 주주가치 제고하기 위해 흡수합병을 결정했다 고 설명했다. 또 합병 후에도 40% 수준의 배당성향을 유지할 예정이라고 덧붙였다. 합병기일은 내년 7월 1일이며 GS홈쇼핑 1주당 GS리테일 주식 4.2236834주를 교부하는 방식으로 진행된다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=014&aid=0004526437
20201110 오후 4:15,101,258,GS리테일GS홈쇼핑 합병…온·오프라인 채널 초대형 커머스 기업 탄생상보,통합 GS리테일 내년 7월 출범 예정… 오프라인과 온라인 강점 결합  News1 이지원 디자이너 서울 뉴스1 신건웅 기자 최동현 기자 GS리테일과 GS홈쇼핑이 합병을 결정했다. 오프라인 유통과 모버일 커머스의 결합으로 2025년까지 취급액 25조원을 달성하는 것이 목표다. GS리테일과 GS홈쇼핑은 10일 이사회를 열고 이 같은 내용의 합병 안건을 결의했다. 앞으로 기업결합 심사와 내년 5월쯤 개최될 예정인 주주총회 등 제반 절차를 거쳐 7월까지 합병을 마무리할 계획이다. 합병 후 존속법인은 GS리테일이며 합병비율은 1대 4.22주 다. GS홈쇼핑 주식 1주 당 GS리테일의 신주 4.22주가 배정된다. 합병 결정은 오프라인 유통에 강점을 가진 GS리테일과 온라인 모바일 커머스에 강점을 가진 GS홈쇼핑의 결합을 통해 국내외 유통시장에서 벌어지고 있는 치열한 생존 경쟁에서 우위를 확보하기 위한 선제적 조치다. 합병이 성사되면 자산 9조원 연간 취급액 15조원 하루 거래 600만건에 이르는 초대형 온·오프라인 겸업 단일 유통기업이 탄생한다. GS리테일은 전국 1만5000개 이상의 점포망을 보유하고 있고 GS홈쇼핑은 3000만에 가까운 TV홈쇼핑 시청가구와 함께 1800만명 이상이 사용하는 모바일 쇼핑앱을 운영하고 있다. GS는 두 회사의 결합이 국내 유통업계를 통틀어 가장 강력한 유통 네트워크를 보유한 사업자의 탄생이라고 설명했다. 국내 유통업계에서 자산 규모로는 롯데쇼핑 33조원 이 연간 매출액은 이마트 19조원 거래액은 네이버쇼핑 쿠팡 20조 17조원 등이 선두권으로 거론된다. 다만 합병법인 GS리테일의 재무구조가 탄탄하고 투자여력도 충분한 점을 고려하면 선두권이 될 가능성이 충분하다. 합병을 통해 GS리테일은 구매력 바잉파워 과 판매력 세일즈파워 를 극대화하고 오프라인과 온라인 사업에서 각기 다른 핵심역량을 결합해 성장의 돌파구를 마련할 계획이다. GS리테일은 전국 1만5000여개 GS25 편의점을 비롯해 슈퍼마켓 GS더프레시 320여개 호텔 그랜드 인터컨티넨탈 등 6개 등을 보유한 오프라인 유통의 강자다. 적극적인 개점 확대를 통해 최근 5년사이 평균 10%의 고성장을 이뤘지만 점포수 정체와 경쟁격화 비대면 소비 확산 등에 따라 온라인 커머스를 중심으로 한 새로운 성장의 돌파구 찾기에 고심하고 있었다. GS홈쇼핑은 국내 최초이자 업계 1위 TV홈쇼핑 회사로서 TV시청인구의 감소에 따라 일찌감치 모바일 커머스로의 사업 전환을 성공적으로 수행해왔지만 대규모 외국계 자본과 오프라인 기반을 갖춘 대형 사업자들이 온라인 커머스 시장에 속속 뛰어들며 경쟁이 심화되자 대응책과 신성장 동력 찾기에 집중하고 있었다. 합병으로 새로 탄생하는 GS리테일은 GS홈쇼핑의 온라인 커머스 역량을 통해 편의점과 슈퍼마켓 등 오프라인 유통채널의 디지털 전환을 가속화하는 것은 물론 GS리테일이 보유한 전국적인 점포망과 물류 인프라를 통해 TV홈쇼핑과 모바일커머스의 경쟁력을 획기적으로 개선하는 계기가 될 것으로 기대했다. 최근 온라인쇼핑몰의 대표격인 아마존이 아마존고 아마존프레시 홀푸드 같은 오프라인 점포로 확장하고 네이버쇼핑과 CJ대한통운 간 협력 쿠팡이 대규모 물류배송 인프라와 결합한 서비스 차별화를 이루는 등 온라인 커머스 시장의 경쟁 우위로서 오프라인과의 결합은 커다란 흐름이기 때문이다. 고객 확보와 상품 다양성 확보라는 측면에서도 합병법인의 시너지를 기대할 수 있다. 양사의 멤버십 회원을 기준으로 GS리테일은 1400만명 GS홈쇼핑은 1800만명의 고객을 보유하고 있다. 중복 고객을 제외하더라도 약 2600만명으로 고객기반이 커지고 온·오프라인에서 통합적인 경험까지 제공한다면 고객 만족도도 제고할 수 있다. 또 패션과 리빙 건강 카테고리에 강한 홈쇼핑과 신선식품에 강점을 가진 편의점 슈퍼마켓 사업은 상호 보완 효과를 기대할 수 있다. GS리테일xGS홈쇼핑  뉴스1 2025년 취급액 25조원 온·오프라인 커머스 테크 리더 비전 설정합병법인 GS리테일은 고객의 라이프스타일을 선도하는 온·오프라인 통합 커머스 플랫폼 을 목표로 온·오프라인 채널을 통합하고 로얄고객 확보 및 상품 경쟁력 강화를 추진하기로 했다. 또 양사가 지닌 IT인프라와 데이터 역량의 결합을 통한 커머스 테크 리더 를 실현하고 물류 인프라와 배송 노하우의 결합으로 종합 풀필먼트 사업으로 진화할 예정이다. 추가로 적극적인 투자 기회 탐색을 통해 미래 성장 동력 찾기에도 나서기로 했다. 통합 전략 실행을 통해 2025년 기준 취급액 25조원을 달성한다는 목표도 세웠다. 2020년 기준 연간 취급액 예상치인 15조원에서 연 평균 10% 이상 성장하는 그림이다. 특히 모바일을 중심으로 한 채널 통합에 집중해 현재 2조8000억원 규모인 모바일 커머스 채널의 취급액을 7조원까지 끌어올리기로 했다. 한편 GS리테일 허연수 부회장과 GS홈쇼핑 김호성 사장은 이사회 결의를 마친 직후 양사 임직원에게 보내는 메시지를 통해 합병의 당위성과 향후 포부를 밝혔다. 허연수 GS리테일 부회장은 두 회사는 밸류 넘버원이라는 GS의 가치를 공유하면서 온라인과 오프라인 유통시장에서 경쟁력을 키워왔다 며 어느 때 보다 경영환경이 불확실하고 치열한 경쟁이 예상되는 시기 두 회사의 사업역량을 한데 모아 더 큰 고객 가치를 만드는 일에 함께 매진하자 고 말했다. 김호성 GS홈쇼핑 사장은 GS홈쇼핑은 창립 이후 25년간 TV홈쇼핑 시장의 개척 멀티미디어 쇼핑 대중화 모바일 커머스로의 전환 디지털 역량 강화 등 변신을 거듭해 왔다. 변화를 받아들이고 혁신을 지속하는 GS홈쇼핑 임직원의 DNA가 더 큰 터전 위에서 크게 뻗어갈 것이다 고 강조했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=421&aid=0004981845
20201110 오후 4:16,101,258,시그널 GS리테일 온오프통합커머스 출범···‘25조원’ 유통 공룡 넘본다,GS리테일 GS홈쇼핑 흡수합병 추진내년 5월 주총 거쳐 7월 합병 계획온 오프라인 사업 시너지 기대 서울경제 GS리테일 007070 이 GS홈쇼핑 028150 을 흡수합병한다. 수퍼마켓·편의점 등 오프라인 판매 플랫폼을 보유한 GS리테일과 디지털 판매 채널이 주력인 GS홈쇼핑 간 합병으로 2025년까지 연간 취급액 25조원을 달성하겠다는 목표다.GS리테일은 GS홈쇼핑을 흡수합병한다고 10일 공시했다. 합병 후 존속법인은 GS리테일이며 합병비율은 1대 4.22주다. GS홈쇼핑 주식 1주 당 GS리테일의 신주 4.22주가 배정된다. GS리테일과 GS홈쇼핑 양사의 이사회는 이날 오전 이 같은 내용의 합병 안건을 출석이사 만장일치로 통과시켰으며 당국의 기업결합 심사와 내년 5월 예정인 양사의 주주총회 등을 거쳐 7월 중 합병을 마무리할 계획이다. 허연수 GS리테일 대표가 올해 초 GS리테일 총괄부회장으로 승진하면서 이번 프로젝트에 속도를 낸 것으로 알려졌다.GS 측은 오프라인 유통에 강점을 가진 GS리테일과 온라인·모바일 사업에 강점을 가진 GS홈쇼핑의 결합으로 유통사업 부문에서 시너지 효과가 날 것으로 기대하고 있다. 이번 합병이 성사되면 자산 9조원 연간 취급액 15조원 하루 거래 600만건에 이르는 초대형 온·오프라인 유통기업이 탄생한다. 또한 2025년까지 연간 취급액이 25조원으로 늘어날 것이란 자신감도 드러냈다. 규모의 경제를 통한 경쟁력 확보도 가능할 것으로 보인다. 연간 매출액 기준 롯데쇼핑 33조원 이마트 19조원 네이버쇼핑 거래액·20조원 ·쿠팡 거래액·17조원 을 바짝 뒤쫓게 된다. 합병 주주총회를 앞두고 주주가치 제고 방안도 내놨다. GS리테일은 “합병 후에도 40% 수준의 배당성향을 유지할 예정”이라고 전했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=011&aid=0003823710
20201111 오후 6:37,101,258,GS리테일홈쇼핑 합병…유통공룡 탄생 박해린의 뉴스마켓,동영상 뉴스 한국경제TV 박해린 기자 앵커 박해린 증권부 기자와 함께 하는 뉴스 마켓 시간입니다.박 기자 GS리테일과 GS홈쇼핑이 합병한다고요 기자 네 그렇습니다.GS리테일과 GS홈쇼핑이 내년 7월경 합병하기로 결정했습니다.GS리테일은 GS편의점으로 잘 알려져 있죠.전국에 운영하는 점포만 1만5천개가 넘습니다. 또 GS홈쇼핑은 3천만에 가까운 TV홈쇼핑 시청 가구와 1 800만명 넘게 사용하는 모바일 쇼핑앱을 운영하고 있는데요.GS측은 두 회사 간 시너지를 통해 2025년까지 거래액을 25조 원까지 늘리겠다는 전략입니다. 앵커 두 회사가 합병을 하면 이름은 어떻게 됩니까 바뀝니까 기자 홈쇼핑이 리테일에 흡수 합병되는 방식입니다.따라서 GS리테일만 남게 되는 거고요.두 회사가 상장사이기 때문에 고려해야 할 점들이 많은데요.GS홈쇼핑 주식 1주를 가진 사람에게 GS리테일의 주식 4.22주를 배정될 예정입니다. 앵커 0.22주 이건 어떻게 계산합니까 기자 공모주 배정받을 때도 많이 하시는 질문인데요.보통 이럴 경우엔 반올림을 사용합니다.다시 말해 GS홈쇼핑 1주를 가진 사람은 GS리테일 4주 2주를 가진 사람은 8주를 받게 되고 3준면 12.66주죠 반올림해서 13주를 받는 방식인데 GS홈쇼핑의 경우엔 소수점 주식에 대해선 현금으로 지급하겠다고 밝혔습니다. 앵커 그렇군요. 그럼 GS홈쇼핑 주주들과 GS리테일 주주들 어느 쪽이 더 이익입니까 기자 전문가들은 이미 두 회사가 한배를 탄 만큼 두 기업 간의 주가 차이는 큰 의미가 없고 향후 방향성에 집중해야 한다고 말했습니다. 앵커 향후 방향성에 집중해야 한다….그렇다면 전망은 어떻습니까 기자 구체적인 전략을 어떻게 수립해 나갈 것인지가 관건인데요.사실 아직까지 국내에 다른 유통 플랫폼 간 통합을 통해 이상적인 시너지를 낸 뚜렷한 사례가 없습니다.특히 2018년 CJENM이 CJ오쇼핑과 합병을 했는데 현재까지 뚜렷한 성과를 내지 못하고 있고 기업가치 또한 합병 당시를 밑돌고 있는 상황이죠.다만 증권업계에선 이번 합병이 그동안의 사례와는 조금 다르다고 보고 있습니다.편의점 업계 1위 홈쇼핑 업계 1위인 각 회사가 가진 업계 내 입지가 비슷하고 그룹 내 서열 정리도 확실히 되는 계기가 됐기에 성장 모멘텀이 충족됐다는 의견입니다.책임 경영 형태로 나뉘던 GS리테일과 GS홈쇼핑이 허연수 부회장 단독 경영에 들어가게 되면서 긍정적인 전망이 나오는 겁니다.또 GS리테일은 10대 20대가 주요 고객층이고 홈쇼핑은 30 50대가 주력이기 때문에 플랫폼의 합병뿐 아니라 양사간 고객DB가 합쳐진다면 시너지를 낼 수 있을 것이라는 기대감 또한 나오고 있습니다. 앵커 네 2025년까지 앞선 계획들을 차질없이 수립해 나가는 지가 관건이 될 것 같습니다.박해린 증권부 기자와 함께 했습니다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=215&aid=0000914657
20201111 오후 5:56,101,258,GS리테일·홈쇼핑 합병 시장은 상승에 베팅,합병 시너지 기대… 주가 상승 GS리테일과 GS홈쇼핑 간 메가 합병 이 발표된 후 첫 거래일 양사의 주가가 모두 상승세를 보였다. 양사가 온·오프라인이라는 반대되는 채널을 운영하고 있어 이해득실이 엇갈릴 것으로 예상됐지만 시장에서는 향후 발생할 시너지 효과 에 의미를 부여한 것으로 풀이된다. 11일 한국거래소에 따르면 GS리테일과 GS홈쇼핑 주가는 각각 2.49% 0.63% 상승했다. GS홈쇼핑은 코로나19 사태가 야기한 언택트 비대면 시대에서 큰 수혜를 입은 기업으로 꼽히고 있다. 금융정보업체 에프앤가이드가 집계한 증권가 컨센서스를 보면 GS홈쇼핑의 올해 3·4분기 영업이익은 전년 동기 대비 39.05% 급증한 276억원을 기록할 전망이다. 오프라인 채널에 집중하는 GS리테일은 코로나19 사태로 인해 큰 피해를 봤다. 같은 기간 영업이익이 10.54% 줄어든 810억원에 그칠 것으로 추정된다. 이 때문에 합병 소식이 전해지자 이날 장 초반 GS홈쇼핑의 주가는 14만900원 1.61% 까지 떨어지기도 했다. 주당배당금 DPS 이 줄어들 수 있다는 점도 GS홈쇼핑의 주주입장에선 아쉬운 대목이다. GS홈쇼핑의 배당수익률은 5.1% GS리테일은 2.7%로 격차가 크다. 이진협 유안타증권 연구원은 배당주라고 평가받는 GS홈쇼핑 주주입장에서 이번 합병을 통해 DPS가 희석되는 것이 아쉽게 느껴질 수 있다 고 설명했다. CJ오쇼핑과의 합병 후 주가가 내리막길을 걸은 CJ ENM의 전례도 주주들에겐 부담이다. 여러 우려가 있음에도 증권가에서는 이번 합병이 동반 성장이라는 측면에서 긍정적으로 평가했다. GS홈쇼핑 역시 안정적인 실적에도 낮은 성장성으로 시장에서 저평가를 받고 있음을 감안하면 중장기적으로 통합이 나쁘지 않은 선택이라는 판단이다. 회사 역시 주주들을 의식해 합병법인의 배당성향을 40%로 유지할 것이라고 약속했다. 이지영 NH투자증권 연구원은 합병 법인의 모바일 사업이 그룹사 통합 플랫폼이 될 가능성이 있으며 식품과 신선식품에 주력할 것 이라며 GS리테일의 B2B 물류 시스템 및 편의점 플랫폼과 GS홈쇼핑의 모바일 자원 및 현금 창출력이 결합해 옴니 채널로서의 경쟁력이 극대화 될 것 이라고 내다봤다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=014&aid=0004527232
20201111 오전 9:42,101,258,특징주 합병 발표에 GS리테일 오르고 GS홈쇼핑 빠지고,GS리테일과 GS홈쇼핑의 합병 소식에 GS리테일의 주가가 소폭 강세를 보이는 반면 GS홈쇼핑은 내림세를 나타내고 있다.11일 오전 9시 23분 현재 GS리테일은 전일 대비 450원 1.32% 오른 3만4650원에 거래되고 있다.같은 시간 GS홈쇼핑은 0.84% 하락 중이다.전날 장 마감 이후 GS리테일과 GS홈쇼핑은 양사를 합병하는 안건을 이사회에서 결의했다고 공시했다. 합병 후 존속법인은 GS리테일이며 합병비율은 1대 4.22주로 GS홈쇼핑 주식 1주 당 GS리테일의 신주 4.22주가 배정된다. 양사는 당국의 기업결합 심사와 내년 5월경 개최될 예정인 양사의 주주총회 등 제반 절차를 거쳐 7월까지 합병을 마무리할 계획이다. 나은채 한국투자증권 연구원은 GS리테일의 주당순이익 EPS 주당순자산 BPS 주당배당금 DPS 은 각각 14% 25% 53% 증가할 것으로 예상한다 라면서 GS홈쇼핑 지표는 일견 악화되고 배당수익률도 하락하지만 최근 GS리테일이 편의점과 호텔 부진으로 주가가 부진한 반면 GS홈쇼핑은 양호한 실적으로 주가가 상승해 주주 입장에서 최악의 타이밍은 피한 것으로 판단한다 고 말했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=009&aid=0004692996
20201111 오전 9:28,101,258,특징주 GS홈쇼핑 흡수합병 GS리테일 소폭 상승,사진 GS리테일 GS홈쇼핑GS리테일이 장 초반 소폭 상승했다.11일 오전 9시21분 기준 GS리테일은 전일 대비 1.46% 500원 상승한 3만4650원에 거래 중이다.GS리테일과 GS홈쇼핑은 1대 4.22주 비율로 합병을 결정했다고 지난 10일 공시했다. 합병 후에는 GS리테일이 존속법인이 되고 합병은 공정거래위원회 기업결합 심사와 내년 5월로 예정된 주주총회 등의 과정을 거쳐 내년 7월 마무리된다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=417&aid=0000617241
20201111 오전 9:19,101,258,특징주 GS리테일 홈쇼핑 합병에 상승 출발,연간취급액 15조원 규모 유통기업으로 발돋움…내년 7월 통합법인 출범GS리테일 주가 변동 추이 ⓒ한국거래소GS리테일이 GS홈쇼핑과 합병한다는 소식에 장 초반 상승세다.11일 한국거래소에 따르면 오전 9시 17분 현재 코스피시장에서 GS리테일은 전 거래일 대비 600원 1.76% 상승한 3만4750원에 거래되고 있다. 같은 시각 GS홈쇼핑은 1600원 1.12% 하락한 14만1800원에 거래 중이다.전날 GS리테일과 GS홈쇼핑은 1대 4.22주 비율로 합병을 결정했다고 공시했다. GS홈쇼핑 주식 1주 당 GS리테일 신주 4.22주가 배정되는 식이다. 합병 후에는 GS리테일이 존속법인이 된다. 양사는공정거래위원회의 기업결합 심사와 내년 5월 예정된 주주총회 등 제반 절차를 거쳐 내년 7월까지 합병을 마무리할 계획이다.양사 규모는 이번 합병으로 자산 9조원 연간 취급액 15조원 하루 거래 600만건까지 확대될 것으로 보인다. 편의점 GS25를 운영하는 GS리테일은 전국 1만5000개 이상의 점포망을 보유하고 있고 GS홈쇼핑은 3000만에 가까운 TV홈쇼핑 시청가구와 함께 1800만명 이상이 사용하는 모바일 쇼핑앱을 운영하고 있어 시너지 효과가 날 것이란 분석이다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=119&aid=0002442362
