20201105 오후 8:32,101,258,택배노조 CJ대한통운 사과는 쇼 분류인력 투입비용 떠넘겨,동영상 뉴스 앵커멘트 택배노동자들이 과로사로 쓰러지면서 택배업계 1위 CJ대한통운은 대표가 직접 사과하며 대책을 내놨었죠. 이달부터 분류작업 인력 4천 명을 투입하겠다는 건데 약속과 달리 해당 비용을 택배노동자들에게 전가하려 한다는 주장이 나왔습니다. 길기범 기자입니다. 기자 CJ대한통운은 올해만 소속 택배노동자 6명이 숨졌습니다. 비보가 잇따르자 CJ대한통운은 사과와 함께 분류작업 인력 확충에 매년 5백억 원을 투입하겠다는 대책도 내놨습니다. 인터뷰 정태영 CJ대한통운 택배부문장 분류지원인력 4천 명을 내달부터 단계적으로 투입할 계획입니다. 택배기사님들의 작업시간은 크게 줄어들게 됩니다. 하지만 현장 얘기는 다릅니다. 해당 비용을 택배노동자들에게 전가하려는 움직임이 있다는 겁니다. 인터뷰 박승환 CJ대한통운 택배기사 얼마씩 부담을 하자 아직 이렇게까지 얘기는 나오지 않는데 은연중에 계속해서 자기는 감당 못 한다는 이런 얘기를 하고 있죠. 다들 분노하고 황당해하고 있어요. 실제 택배노조는 일부 대리점을 조사한 결과본사 측이 50%만 부담하겠다며 나머지 비용을 대리점에 떠넘기고 대리점은 또 택배노동자들에게 받으려 한다고 주장했습니다. 인력 투입은 전혀 없고 인력 모집까지도 떠넘기고 있다며 대국민 사과는 사실상 쇼였다고 밝혔습니다. 인터뷰 유성욱 전국택배연대노조 CJ대한통운 본부장 분류인력에 대한 모집 운영 실행 등을 모두 대리점에 다 떠넘기고 있습니다. 대리점에서 운영하고 모집하는 게 가능하겠느냐…. CJ대한통운 측은 대리점별로 협의를 진행 중이라며 택배노동자에게 비용을 부담시키지 않겠다고 해명했습니다. 국민권익위원회는 택배노조와 만나 과로사 방지 대책에 대한 의견을 들을 계획입니다. MBN뉴스 길기범입니다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=057&aid=0001516085
20201106 오후 2:50,101,258,CJ대한통운 3분기 영업익 925억...전년比 4.3% 증가,이데일리 전선형 기자 CJ대한통운은 3분기 연결기준 영업이익 925억원을 기록해 전년 동기 대비 4.3% 증가했다고 6일 공시했다. 같은 기간 매출액은 2조7745억원 당기순이익은 475억원으로 각각 전년 동기 보다 5.8% 265.3% 증가했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=018&aid=0004779397
20201106 오전 10:48,101,258,CJ대한통운 3분기 영업익 925억원…전년대비 4% 증가,아시아경제 금보령 기자 CJ대한통운은 3분기 연결 기준 영업이익이 전년 대비 4.3% 증가한 925억3700만원으로 잠정 집계됐다고 6일 공시했다.같은 기간 매출액은 2조7745억200만원으로 5.8% 늘었다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=277&aid=0004787076
20201106 오전 10:18,101,258,CJ대한통운 3분기 영업이익 925억원…작년 동기보다 4.3%↑,CJ대한통운 CJ대한통운 제공 서울 연합뉴스 코스피 상장사 CJ대한통운은 연결 기준 올해 3분기 영업이익이 925억원으로 지난해 동기보다 4.3% 증가한 것으로 잠정 집계됐다고 6일 공시했다. 매출은 2조7천745억원으로 5.8% 증가했다. 순이익은 475억원으로 265.3% 늘었다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=001&aid=0011996685
20201109 오전 9:04,101,258,CJ대한통운 비용증가 우려 커져DB금융투자,파이낸셜뉴스 DB금융투자는 9일 CJ대한통운에 대해 택배 물량이 늘었지만 간접비용 증가로 영업이익률이 떨어졌다며 투자의견 매수 와 목표주가 16만원을 유지했다. CJ대한통운의 3·4분기 영업이익은 지난해 같은 기간보다 4% 늘어난 925억원 매출은 6% 증가한 2조7745억원이다. 김평모 연구원은 택배 물량 증가에 의한 매출성장이 유지됐으나 도급 및 간선비용 증가로 영업이익률이 1%포인트 떨어졌다 고 설명했다. 해외 매출은 내년까지 성장세를 이어갈 전망이지만 택배부문이 내년 기저효과로 물량 증가가 둔화할 우려가 크다. 김 연구원은 쿠팡의 택배사업 진출 역시 부담 이라며 쿠팡향 택배 물량은 감소할 수밖에 없고 경쟁사업자의 진출로 시장점유율 역시 하락이 불가피 하다 고 말했다. 이어 내년 최저임금은 시간당 8720원으로 증가가 미미하지만 분류 작업 신규 인력 투입에 따른 비용 증가는 매출원가율을 악화할 것으로 예상된다 며 비용 증가로 4·4분기 영업이익은 지난해 같은 기간보다 3% 늘어난 1059억원 컨센서스 1105억원 매출은 9% 증가한 3조70736억원을 기록할 것 이라고 전망했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=014&aid=0004525206
20201109 오전 8:35,101,258,HotLine CJ대한통운 택배가격 인상 본격화로 주가 반등 기대,자료 제공 미래에셋대우 미래에셋대우는 9일 CJ대한통운에 대해 택배 가격 인상 본격화로 주가 반등을 기대한다고 밝혔다. 투자의견은 매수 목표주가는 22만원을 유지했다.류제현 미래에셋대우 연구원은 최근 비용 증가와 단가 하락 우려로 주가 상승 모멘텀이 둔화된 상황 이라며 견조한 실적과 가격 인상 모멘텀 재개로 주가가 반등할 것 이라고 설명했다.CJ대한통운의 올해 3분기 실적은 매출액 2조 7745억원 영업이익 925억원으로 전년 동기 대비 5.8% 4% 늘었다. 택배 물동량이 전년 동기 대비 27.6% 늘었으나 운영·배송 W D 은 2.3% 줄었다. 주요 고객사의 물량이 감소했고 해운 사업을 철수한 데 따른 것이다.다만 류 연구원은 곤지암 풀필먼트 센터에서 내년 상반기 창고률 100%에 도달할 것으로 전망한다 며 네이버와 공동 브랜드 마케팅도 개시할 것 이라고 분석했다.이어 그는 택배 기사 과로 방지를 위해 택배 분류 인력 투입으로 연 200억원 비용이 증가할 것 이라며 추가 비용 전가를 위한 단가 인상으로 믹스 변화가 본격화될 것 이라고 말했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=009&aid=0004691238
20201109 오전 8:33,101,258,CJ대한통운 택배 단가 인상·풀필먼트 센터 확대 주목한화투자,아이뉴스24 김종성 기자 한화투자증권은 9일 CJ대한통운에 대해 택배 단가 인상과 풀필먼트 상품보관·배송대행 센투 투자 확대로 내년 실적성장이 예상된다며 투자의견 매수 목표주가 21만원을 유지했다.김유혁 한화투자증권 연구원은 최근 택배 기사들의 처우 문제가 사회적 이슈로 떠오르며 택배 산업 전반적으로 근로환경 개선을 위한 비용 발생이 불가피한 상황 이라며 그러나 비용 부담 확대만큼 단가 인상의 필요성도 사회적 공감대가 형성되며 내년 업계 전반적으로 택배 단가 인상이 이뤄질 전망 이라고 말했다.이어 택배 단가를 100원 5% 인상할 때 1천800억원의 추가매출 발생이 예상된다 며 처우 개선 비용을 커버하고도 충분히 증익 기조를 이어갈 것 이라고 분석했다.CJ대한통운이 네이버와 진행 중인 풀필먼트 중심의 협력 확대도 긍정적이라는 평가다.김 연구원은 내년 상반기 중 곤지암 허브 인근에 1만평 규모의 물류센터를 임차해 풀필먼트로 활용할 계획 이라며 지역 단위 풀필먼트 센터도 적극적으로 확보해 아마존이나 쿠팡처럼 직배송 하는 방식도 검토 중 이라고 설명했다.이어 추가적인 확장 계획이나 속도 등은 연말이 지나야 알 수 있겠지만 계획이 가시화하기 시작하면 실적 개선과 주가의 멀티플 상승이 동반해서 나타날 것으로 기대한다 고 전망했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=031&aid=0000567112
20201109 오전 8:17,101,258,CJ대한통운 인건비→가격인상으로 영업익 개선 전망신한,이데일리 조해영 기자 신한금융투자는 9일 CJ대한통운 000120 에 대해 택배물량 증가에 따른 분류지원 인력 비용 우려는 과도할 것으로 봤다. 이에 투자의견 ‘매수 buy ’와 목표주가 19만원을 모두 유지했다. CJ대한통운의 6일 현재 주가는 16만원이다.CJ대한통운의 3분기 매출액은 2조8000억원으로 전 분기 대비 4.7% 증가했고 같은 기간 영업이익도 10.3% 증가한 925억원을 기록하면서 시장 컨센서스 980억원 에 부합했다. 글로벌 부문 매출액이 전 분기 대비 10.6% 증가한 1조2000억원 영업이익이 150.6% 증가한 218억원을 기록했다. 황어연 신한금융투자 책임연구원은 9일 보고서에서 “중국과 인도 말레이시아의 실적이 큰 폭으로 개선됐다”며 “락다운 해제에 따른 이연 수요가 발생했다”고 설명했다.택배부문 매출액은 1.1% 증가한 7884억원 영업이익은 37.0% 감소한 300억원을 기록했다. 박스당 단가는 1864.7원으로 1.2% 상승했지만 영업이익률은 2.3%포인트 하락한 3.8%였다. 추석 성수기에 간선차량과 도급 비용이 추가로 발생했고 4분기에 인식됐어야 하는 일부 배송 비용도 9월 말에 반영됐다.신종 코로나바이러스 감염증 코로나19 으로 택배물량이 급증하면서 업무부담 해소를 위해 분류지원 인력을 순차적으로 3000명 투입할 계획이다. 이에 따른 인건비 증가 효과는 연간 500억원으로 예상된다. 이러한 인건비 우려로 CJ대한통운의 주가는 10월 14일 이후 11.4% 하락했지만 기록적인 택배물량 증가로 비용 증가분을 가격에 전가시킬 수 있다는 전망이다.황 연구원은 “지속적인 택배물량 증가에 따른 택배회사들의 처리시설 부족에 따라 인건비 비용 증가분을 단가로 전가하는 것은 어렵지 않을 전망”이라며 “택배비 1% 상승에 따른 영업이익 개선 효과는 약 1800억원”이라고 전했다. 이에 투자의견 매수와 목표주가 19만원도 모두 유지했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=018&aid=0004781439
20201123 오후 1:35,101,258,CJ대한통운 해양수산부로부터 우수선화주기업 인증,사진 제공 CJ대한통운 CJ대한통운이 해운선사와 화주기업 간 상생협력을 촉진한 기업을 대상으로 선정하는 우수선화주기업 인증을 받았다. CJ대한통운은 해양수산부로부터 우수 선화주기업 인증을 받았다고 23일 밝혔다. 선화주 란 해운선사와 이들에게 화물의 운송을 맡기는 화주기업인 국제물류기업 또는 수출입기업을 뜻한다. 우수 선화주기업 인증제도는 국적 해운선사와 화주기업 간의 지속적인 상생협력 관계 조성을 유도하고 해상 수출입 경쟁력을 강화하기 위해 올해 처음으로 도입됐다. CJ대한통운은 인증 평가단의 서류심사와 현장실사 인증심사위원회의 심의 등 엄정한 과정을 거쳐 최종 인증을 수여받은 것으로 전해졌다. CJ대한통운은 그동안 15개 국적선사 모두와 지속적인 협력관계를 유지하면서 원활한 소통을 통해 상생협력과 동반성장에 힘써왔다.회사 측은 이번 인증을 계기로 선사와의 상생을 더욱 강화하는 한편 지역별 노선별 국적선사 이용을 확대하고 신규 서비스를 개발하는 등 우리나라 수출입 경쟁력 강화에도 기여할 것 이라고 말했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=258&oid=009&aid=0004701239
20201106 오전 11:04,101,259,CJ대한통운 3Q 영업익 전년比 4.3%↑…영업이익률 3.3%상보,해외국 봉쇄조치 해제도 호재 21일 오전 서울 서초구 CJ대한통운 택배물류현장에서 택배노동자들이 택배 분류 작업을 하고 있다. 2020.10.21 뉴스1  News1 국회사진취재단 서울 뉴스1 최동현 기자 CJ대한통운이 올 3분기 매출과 영업이익을 나란히 끌어올리며 견조한 실적을 냈다. 코로나19 여파로 택배 물동량이 전년 동기 대비 27% 늘어난 덕이다. 해외 주요국의 봉쇄조치 Lock down 완화로 글로벌 거점의 실적이 회복된 점도 실적을 견인했다.CJ대한통운은 올해 3분기 연결기준 매출액 2조7745억원 영업이익 925억3700만원을 기록해 전년 동기 대비 각각 5.8% 4.3% 증가했다고 6일 공시했다. 당기순이익은 475억1200만원으로 265.3% 늘었다.이번 실적은 코로나19에 따른 반사이익 덕이 크다. 사회적 거리두기 2단계 비대면 추석 등 호재가 잇따르면서 3분기 택배 물동량이 전년 동기 대비 27.6% 급증했다. 해외 주요국의 봉쇄조치도 순차적으로 해제되면서 정체했던 글로벌 사업도 활력을 되찾았다.다만 영업이익률은 3.3%에 머무르면서 비대면 수요 가 극적인 실적 개선으로 이어지지는 않았다는 평가도 나온다.사업별로 보면 택배 부문은 3분기 매출 7884억원 매출총이익 741억원을 기록해 전년 동기 대비 각각 25.5% 12.3% 성장했다. 다만 영업이익은 300억원으로 지난해 3분기 304억원 보다 1.3% 후퇴했다. 택배 물동량이 늘어난 만큼 클레임 고객 항의 비중과 복리후생비가 12.2% 늘어난 영향으로 풀이된다.해외 사업은 매출 1조1748억원 영업이익 218억원으로 각각 2.3% 11.8% 증가했다. CJ대한통운은 해외 주요 국가의 봉쇄조치 완화로 물동량이 늘면서 매출과 손익이 조기에 정상화됐다 고 설명했다.건설 부문도 리조트 사업이 호재를 맞으면서 수익성이 크게 개선됐다. 3분기 매출액은 1503억원으로 전년 동기보다 10.9% 후퇴했지만 영업이익은 91억원으로 250% 크게 늘었다. 올 여름휴가철과 명절 연휴에 리조트 투숙객이 44% 늘면서 리조트 부문 영업이익이 지난해보다 457% 급증한 덕이다.CJ대한통운은 지난달 국내 1위 포털 네이버와 맺은 전략적 동맹 을 발판 삼아 4분기에도 풀필먼트 사업 등 신성장동력을 키워나간다는 전략이다. 앞서 CJ대한통운은 네이버와 3000억원대 지분을 교환 스왑 하며 동맹 전선을 공식화했다.CJ대한통운 관계자는 택배부문 성장과 글로벌 부문의 해외 사업 정상화 진행에 따라 매출과 영업이익이 증가했다 며 전사적 수익성 제고 노력 등이 종합적으로 반영됐다 고 말했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=421&aid=0004974797
20201106 오전 10:22,101,259,CJ대한통운 3Q 영업익 925억원…전년동기비 4.3%↑1보,제공 CJ대한통운.  News1 서울 뉴스1 최동현 기자 CJ대한통운은 올 3분기 연결기준 영업이익 925억3700만원을 기록해 전년 동기 대비 4.3% 증가했다고 6일 공시했다.같은 기간 매출액은 2조7745억원 당기순이익은 475억1200만원으로 각각 지난해 3분기보다 5.8% 265.3% 증가했다.,https://news.naver.com/main/read.nhn?mode=LS2D&mid=shm&sid1=101&sid2=259&oid=421&aid=0004974628
